date,state,orgs,category,type,species,age,count
2016,CO,80,gross intakes,owner-intended euthanasia,dogs,up to 5mo,32
2016,CO,80,gross intakes,owner-intended euthanasia,dogs,unknown,61
2016,CO,80,gross intakes,stray/at large,cats,adult,9914
2016,CO,80,gross intakes,stray/at large,cats,up to 5mo,8716
2016,CO,80,gross intakes,stray/at large,cats,unknown,1372
2016,CO,80,gross intakes,relinquished by owner,cats,adult,8863
2016,CO,80,gross intakes,relinquished by owner,cats,up to 5mo,3484
2016,CO,80,gross intakes,relinquished by owner,cats,unknown,300
2016,CO,80,gross intakes,transfer in from agency,cats,adult,2803
2016,CO,80,gross intakes,transfer in from agency,cats,up to 5mo,3910
2016,CO,80,gross intakes,transfer in from agency,cats,unknown,4
2016,CO,80,gross intakes,other intakes,cats,adult,1899
2016,CO,80,gross intakes,other intakes,cats,up to 5mo,997
2016,CO,80,gross intakes,other intakes,cats,unknown,1099
2016,CO,80,gross intakes,owner-intended euthanasia,cats,adult,1330
2016,CO,80,gross intakes,owner-intended euthanasia,cats,up to 5mo,38
2016,CO,80,gross intakes,owner-intended euthanasia,cats,unknown,12
2016,CO,80,gross live outcomes,adoption,dogs,adult,24817
2016,CO,80,gross live outcomes,adoption,dogs,up to 5mo,9662
2016,CO,80,gross live outcomes,adoption,dogs,unknown,278
2016,CO,80,gross live outcomes,return to owner,dogs,adult,15351
2016,CO,80,gross live outcomes,return to owner,dogs,up to 5mo,481
2016,CO,80,gross live outcomes,return to owner,dogs,unknown,1319
2016,CO,80,gross live outcomes,transfer to another agency,dogs,adult,3944
2016,CO,80,gross live outcomes,transfer to another agency,dogs,up to 5mo,1084
2016,CO,80,gross live outcomes,transfer to another agency,dogs,unknown,90
2016,CO,80,gross live outcomes,return to field,dogs,adult,32
2016,CO,80,gross live outcomes,return to field,dogs,up to 5mo,9
2016,CO,80,gross live outcomes,return to field,dogs,unknown,1
2016,CO,80,gross live outcomes,other live outcome,dogs,adult,259
2016,CO,80,gross live outcomes,other live outcome,dogs,up to 5mo,31
2016,CO,80,gross live outcomes,other live outcome,dogs,unknown,17
2016,CO,80,gross live outcomes,adoption,cats,adult,16491
2016,CO,80,gross live outcomes,adoption,cats,up to 5mo,13266
2016,CO,80,gross live outcomes,adoption,cats,unknown,399
2016,CO,80,gross live outcomes,return to owner,cats,adult,1796
2016,CO,80,gross live outcomes,return to owner,cats,up to 5mo,135
2016,CO,80,gross live outcomes,return to owner,cats,unknown,93
2016,CO,80,gross live outcomes,transfer to another agency,cats,adult,1137
2016,CO,80,gross live outcomes,transfer to another agency,cats,up to 5mo,1472
2016,CO,80,gross live outcomes,transfer to another agency,cats,unknown,97
2016,CO,80,gross live outcomes,return to field,cats,adult,1635
2016,CO,80,gross live outcomes,return to field,cats,up to 5mo,195
2016,CO,80,gross live outcomes,return to field,cats,unknown,1396
2016,CO,80,gross live outcomes,other live outcome,cats,adult,125
2016,CO,80,gross live outcomes,other live outcome,cats,up to 5mo,174
2016,CO,80,gross live outcomes,other live outcome,cats,unknown,11
2016,CO,80,other outcomes,died in care,dogs,adult,137
2016,CO,80,other outcomes,died in care,dogs,up to 5mo,155
2016,CO,80,other outcomes,died in care,dogs,unknown,15
2016,CO,80,other outcomes,lost in care,dogs,adult,32
2016,CO,80,other outcomes,lost in care,dogs,up to 5mo,11
2016,CO,80,other outcomes,lost in care,dogs,unknown,6
2016,CO,80,other outcomes,shelter euthanasia,dogs,adult,3987
2016,CO,80,other outcomes,shelter euthanasia,dogs,up to 5mo,179
2016,CO,80,other outcomes,shelter euthanasia,dogs,unknown,230
2016,CO,80,other outcomes,owner-intended euthanasia,dogs,adult,3388
2016,CO,80,other outcomes,owner-intended euthanasia,dogs,up to 5mo,12
2016,CO,80,other outcomes,owner-intended euthanasia,dogs,unknown,55
2016,CO,80,other outcomes,died in care,cats,adult,148
2016,CO,80,other outcomes,died in care,cats,up to 5mo,628
2016,CO,80,other outcomes,died in care,cats,unknown,25
2016,CO,80,other outcomes,lost in care,cats,adult,34
2016,CO,80,other outcomes,lost in care,cats,up to 5mo,11
2016,CO,80,other outcomes,lost in care,cats,unknown,2
2016,CO,80,other outcomes,shelter euthanasia,cats,adult,2687
2016,CO,80,other outcomes,shelter euthanasia,cats,up to 5mo,1062
2016,CO,80,other outcomes,shelter euthanasia,cats,unknown,674
2016,CO,80,other outcomes,owner-intended euthanasia,cats,adult,1267
2016,CO,80,other outcomes,owner-intended euthanasia,cats,up to 5mo,19
2016,CO,80,other outcomes,owner-intended euthanasia,cats,unknown,12
2016,CT,37,gross intakes,stray/at large,dogs,adult,710
2016,CT,37,gross intakes,stray/at large,dogs,up to 5mo,73
2016,CT,37,gross intakes,stray/at large,dogs,unknown,0
2016,CT,37,gross intakes,relinquished by owner,dogs,adult,712
2016,CT,37,gross intakes,relinquished by owner,dogs,up to 5mo,93
2016,CT,37,gross intakes,relinquished by owner,dogs,unknown,3
2016,CT,37,gross intakes,transfer in from agency,dogs,adult,2409
2016,CT,37,gross intakes,transfer in from agency,dogs,up to 5mo,1599
2016,CT,37,gross intakes,transfer in from agency,dogs,unknown,5
2016,CT,37,gross intakes,other intakes,dogs,adult,236
2016,CT,37,gross intakes,other intakes,dogs,up to 5mo,81
2016,CT,37,gross intakes,other intakes,dogs,unknown,0
2016,CT,37,gross intakes,owner-intended euthanasia,dogs,adult,220
2016,CT,37,gross intakes,owner-intended euthanasia,dogs,up to 5mo,4
2016,CT,37,gross intakes,owner-intended euthanasia,dogs,unknown,2
2016,CT,37,gross intakes,stray/at large,cats,adult,905
2016,CT,37,gross intakes,stray/at large,cats,up to 5mo,875
2016,CT,37,gross intakes,stray/at large,cats,unknown,33
2016,CT,37,gross intakes,relinquished by owner,cats,adult,1391
2016,CT,37,gross intakes,relinquished by owner,cats,up to 5mo,581
2016,CT,37,gross intakes,relinquished by owner,cats,unknown,7
2016,CT,37,gross intakes,transfer in from agency,cats,adult,738
2016,CT,37,gross intakes,transfer in from agency,cats,up to 5mo,706
2016,CT,37,gross intakes,transfer in from agency,cats,unknown,21
2016,CT,37,gross intakes,other intakes,cats,adult,359
2016,CT,37,gross intakes,other intakes,cats,up to 5mo,233
2016,CT,37,gross intakes,other intakes,cats,unknown,0
2016,CT,37,gross intakes,owner-intended euthanasia,cats,adult,163
2016,CT,37,gross intakes,owner-intended euthanasia,cats,up to 5mo,1
2016,CT,37,gross intakes,owner-intended euthanasia,cats,unknown,4
2016,CT,37,gross live outcomes,adoption,dogs,adult,3497
2016,CT,37,gross live outcomes,adoption,dogs,up to 5mo,1713
2016,CT,37,gross live outcomes,adoption,dogs,unknown,1
2016,CT,37,gross live outcomes,return to owner,dogs,adult,163
2016,CT,37,gross live outcomes,return to owner,dogs,up to 5mo,4
2016,CT,37,gross live outcomes,return to owner,dogs,unknown,0
2016,CT,37,gross live outcomes,transfer to another agency,dogs,adult,235
2016,CT,37,gross live outcomes,transfer to another agency,dogs,up to 5mo,13
2016,CT,37,gross live outcomes,transfer to another agency,dogs,unknown,6
2016,CT,37,gross live outcomes,return to field,dogs,adult,0
2016,CT,37,gross live outcomes,return to field,dogs,up to 5mo,0
2016,CT,37,gross live outcomes,return to field,dogs,unknown,0
2016,CT,37,gross live outcomes,other live outcome,dogs,adult,10
2016,CT,37,gross live outcomes,other live outcome,dogs,up to 5mo,14
2016,CT,37,gross live outcomes,other live outcome,dogs,unknown,0
2016,CT,37,gross live outcomes,adoption,cats,adult,2899
2016,CT,37,gross live outcomes,adoption,cats,up to 5mo,2096
2016,CT,37,gross live outcomes,adoption,cats,unknown,4
2016,CT,37,gross live outcomes,return to owner,cats,adult,57
2016,CT,37,gross live outcomes,return to owner,cats,up to 5mo,8
2016,CT,37,gross live outcomes,return to owner,cats,unknown,0
2016,CT,37,gross live outcomes,transfer to another agency,cats,adult,98
2016,CT,37,gross live outcomes,transfer to another agency,cats,up to 5mo,62
2016,CT,37,gross live outcomes,transfer to another agency,cats,unknown,4
2016,CT,37,gross live outcomes,return to field,cats,adult,159
2016,CT,37,gross live outcomes,return to field,cats,up to 5mo,0
2016,CT,37,gross live outcomes,return to field,cats,unknown,7
2016,CT,37,gross live outcomes,other live outcome,cats,adult,21
2016,CT,37,gross live outcomes,other live outcome,cats,up to 5mo,2
2016,CT,37,gross live outcomes,other live outcome,cats,unknown,0
2016,CT,37,other outcomes,died in care,dogs,adult,12
2016,CT,37,other outcomes,died in care,dogs,up to 5mo,4
2016,CT,37,other outcomes,died in care,dogs,unknown,0
2016,CT,37,other outcomes,lost in care,dogs,adult,2
2016,CT,37,other outcomes,lost in care,dogs,up to 5mo,0
2016,CT,37,other outcomes,lost in care,dogs,unknown,0
2016,CT,37,other outcomes,shelter euthanasia,dogs,adult,61
2016,CT,37,other outcomes,shelter euthanasia,dogs,up to 5mo,9
2016,CT,37,other outcomes,shelter euthanasia,dogs,unknown,1
2016,CT,37,other outcomes,owner-intended euthanasia,dogs,adult,219
2016,CT,37,other outcomes,owner-intended euthanasia,dogs,up to 5mo,2
2016,CT,37,other outcomes,owner-intended euthanasia,dogs,unknown,2
2016,CT,37,other outcomes,died in care,cats,adult,16
2016,CT,37,other outcomes,died in care,cats,up to 5mo,53
2016,CT,37,other outcomes,died in care,cats,unknown,1
2016,CT,37,other outcomes,lost in care,cats,adult,1
2016,CT,37,other outcomes,lost in care,cats,up to 5mo,0
2016,CT,37,other outcomes,lost in care,cats,unknown,0
2016,CT,37,other outcomes,shelter euthanasia,cats,adult,138
2016,CT,37,other outcomes,shelter euthanasia,cats,up to 5mo,40
2016,CT,37,other outcomes,shelter euthanasia,cats,unknown,39
2016,CT,37,other outcomes,owner-intended euthanasia,cats,adult,159
2016,CT,37,other outcomes,owner-intended euthanasia,cats,up to 5mo,1
2016,CT,37,other outcomes,owner-intended euthanasia,cats,unknown,4
2016,DC,2,gross intakes,stray/at large,dogs,adult,1149
2016,DC,2,gross intakes,stray/at large,dogs,up to 5mo,64
2016,DC,2,gross intakes,stray/at large,dogs,unknown,34
2016,DC,2,gross intakes,relinquished by owner,dogs,adult,882
2016,DC,2,gross intakes,relinquished by owner,dogs,up to 5mo,103
2016,DC,2,gross intakes,relinquished by owner,dogs,unknown,3
2016,DC,2,gross intakes,transfer in from agency,dogs,adult,643
2016,DC,2,gross intakes,transfer in from agency,dogs,up to 5mo,242
2016,DC,2,gross intakes,transfer in from agency,dogs,unknown,3
2016,DC,2,gross intakes,other intakes,dogs,adult,154
2016,DC,2,gross intakes,other intakes,dogs,up to 5mo,43
2016,DC,2,gross intakes,other intakes,dogs,unknown,2
2016,DC,2,gross intakes,owner-intended euthanasia,dogs,adult,549
2016,DC,2,gross intakes,owner-intended euthanasia,dogs,up to 5mo,17
2016,DC,2,gross intakes,owner-intended euthanasia,dogs,unknown,8
2016,DC,2,gross intakes,stray/at large,cats,adult,1101
2016,DC,2,gross intakes,stray/at large,cats,up to 5mo,1267
2016,DC,2,gross intakes,stray/at large,cats,unknown,173
2016,DC,2,gross intakes,relinquished by owner,cats,adult,959
2016,DC,2,gross intakes,relinquished by owner,cats,up to 5mo,307
2016,DC,2,gross intakes,relinquished by owner,cats,unknown,4
2016,DC,2,gross intakes,transfer in from agency,cats,adult,78
2016,DC,2,gross intakes,transfer in from agency,cats,up to 5mo,28
2016,DC,2,gross intakes,transfer in from agency,cats,unknown,6
2016,DC,2,gross intakes,other intakes,cats,adult,87
2016,DC,2,gross intakes,other intakes,cats,up to 5mo,42
2016,DC,2,gross intakes,other intakes,cats,unknown,2
2016,DC,2,gross intakes,owner-intended euthanasia,cats,adult,254
2016,DC,2,gross intakes,owner-intended euthanasia,cats,up to 5mo,20
2016,DC,2,gross intakes,owner-intended euthanasia,cats,unknown,14
2016,DC,2,gross live outcomes,adoption,dogs,adult,1569
2016,DC,2,gross live outcomes,adoption,dogs,up to 5mo,366
2016,DC,2,gross live outcomes,adoption,dogs,unknown,0
2016,DC,2,gross live outcomes,return to owner,dogs,adult,579
2016,DC,2,gross live outcomes,return to owner,dogs,up to 5mo,17
2016,DC,2,gross live outcomes,return to owner,dogs,unknown,12
2016,DC,2,gross live outcomes,transfer to another agency,dogs,adult,147
2016,DC,2,gross live outcomes,transfer to another agency,dogs,up to 5mo,37
2016,DC,2,gross live outcomes,transfer to another agency,dogs,unknown,1
2016,DC,2,gross live outcomes,return to field,dogs,adult,0
2016,DC,2,gross live outcomes,return to field,dogs,up to 5mo,0
2016,DC,2,gross live outcomes,return to field,dogs,unknown,0
2016,DC,2,gross live outcomes,other live outcome,dogs,adult,4
2016,DC,2,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,DC,2,gross live outcomes,other live outcome,dogs,unknown,0
2016,DC,2,gross live outcomes,adoption,cats,adult,1322
2016,DC,2,gross live outcomes,adoption,cats,up to 5mo,1204
2016,DC,2,gross live outcomes,adoption,cats,unknown,0
2016,DC,2,gross live outcomes,return to owner,cats,adult,124
2016,DC,2,gross live outcomes,return to owner,cats,up to 5mo,1
2016,DC,2,gross live outcomes,return to owner,cats,unknown,3
2016,DC,2,gross live outcomes,transfer to another agency,cats,adult,220
2016,DC,2,gross live outcomes,transfer to another agency,cats,up to 5mo,261
2016,DC,2,gross live outcomes,transfer to another agency,cats,unknown,6
2016,DC,2,gross live outcomes,return to field,cats,adult,287
2016,DC,2,gross live outcomes,return to field,cats,up to 5mo,27
2016,DC,2,gross live outcomes,return to field,cats,unknown,96
2016,DC,2,gross live outcomes,other live outcome,cats,adult,3
2016,DC,2,gross live outcomes,other live outcome,cats,up to 5mo,0
2016,DC,2,gross live outcomes,other live outcome,cats,unknown,2
2016,DC,2,other outcomes,died in care,dogs,adult,9
2016,DC,2,other outcomes,died in care,dogs,up to 5mo,5
2016,DC,2,other outcomes,died in care,dogs,unknown,2
2016,DC,2,other outcomes,lost in care,dogs,adult,0
2016,DC,2,other outcomes,lost in care,dogs,up to 5mo,0
2016,DC,2,other outcomes,lost in care,dogs,unknown,0
2016,DC,2,other outcomes,shelter euthanasia,dogs,adult,503
2016,DC,2,other outcomes,shelter euthanasia,dogs,up to 5mo,17
2016,DC,2,other outcomes,shelter euthanasia,dogs,unknown,19
2016,DC,2,other outcomes,owner-intended euthanasia,dogs,adult,537
2016,DC,2,other outcomes,owner-intended euthanasia,dogs,up to 5mo,13
2016,DC,2,other outcomes,owner-intended euthanasia,dogs,unknown,8
2016,DC,2,other outcomes,died in care,cats,adult,28
2016,DC,2,other outcomes,died in care,cats,up to 5mo,72
2016,DC,2,other outcomes,died in care,cats,unknown,7
2016,DC,2,other outcomes,lost in care,cats,adult,1
2016,DC,2,other outcomes,lost in care,cats,up to 5mo,0
2016,DC,2,other outcomes,lost in care,cats,unknown,0
2016,DC,2,other outcomes,shelter euthanasia,cats,adult,200
2016,DC,2,other outcomes,shelter euthanasia,cats,up to 5mo,66
2016,DC,2,other outcomes,shelter euthanasia,cats,unknown,54
2016,DC,2,other outcomes,owner-intended euthanasia,cats,adult,243
2016,DC,2,other outcomes,owner-intended euthanasia,cats,up to 5mo,16
2016,DC,2,other outcomes,owner-intended euthanasia,cats,unknown,15
2016,DE,12,gross intakes,stray/at large,dogs,adult,119
2016,DE,12,gross intakes,stray/at large,dogs,up to 5mo,15
2016,DE,12,gross intakes,stray/at large,dogs,unknown,2049
2016,DE,12,gross intakes,relinquished by owner,dogs,adult,429
2016,DE,12,gross intakes,relinquished by owner,dogs,up to 5mo,84
2016,DE,12,gross intakes,relinquished by owner,dogs,unknown,349
2016,DE,12,gross intakes,transfer in from agency,dogs,adult,779
2016,DE,12,gross intakes,transfer in from agency,dogs,up to 5mo,317
2016,DE,12,gross intakes,transfer in from agency,dogs,unknown,282
2016,DE,12,gross intakes,other intakes,dogs,adult,64
2016,DE,12,gross intakes,other intakes,dogs,up to 5mo,53
2016,DE,12,gross intakes,other intakes,dogs,unknown,198
2016,DE,12,gross intakes,owner-intended euthanasia,dogs,adult,29
2016,DE,12,gross intakes,owner-intended euthanasia,dogs,up to 5mo,0
2016,DE,12,gross intakes,owner-intended euthanasia,dogs,unknown,0
2016,DE,12,gross intakes,stray/at large,cats,adult,1394
2016,DE,12,gross intakes,stray/at large,cats,up to 5mo,1381
2016,DE,12,gross intakes,stray/at large,cats,unknown,2573
2016,DE,12,gross intakes,relinquished by owner,cats,adult,559
2016,DE,12,gross intakes,relinquished by owner,cats,up to 5mo,737
2016,DE,12,gross intakes,relinquished by owner,cats,unknown,279
2016,DE,12,gross intakes,transfer in from agency,cats,adult,50
2016,DE,12,gross intakes,transfer in from agency,cats,up to 5mo,51
2016,DE,12,gross intakes,transfer in from agency,cats,unknown,48
2016,DE,12,gross intakes,other intakes,cats,adult,157
2016,DE,12,gross intakes,other intakes,cats,up to 5mo,235
2016,DE,12,gross intakes,other intakes,cats,unknown,97
2016,DE,12,gross intakes,owner-intended euthanasia,cats,adult,32
2016,DE,12,gross intakes,owner-intended euthanasia,cats,up to 5mo,0
2016,DE,12,gross intakes,owner-intended euthanasia,cats,unknown,0
2016,DE,12,gross live outcomes,adoption,dogs,adult,1216
2016,DE,12,gross live outcomes,adoption,dogs,up to 5mo,367
2016,DE,12,gross live outcomes,adoption,dogs,unknown,1483
2016,DE,12,gross live outcomes,return to owner,dogs,adult,31
2016,DE,12,gross live outcomes,return to owner,dogs,up to 5mo,0
2016,DE,12,gross live outcomes,return to owner,dogs,unknown,725
2016,DE,12,gross live outcomes,transfer to another agency,dogs,adult,7
2016,DE,12,gross live outcomes,transfer to another agency,dogs,up to 5mo,0
2016,DE,12,gross live outcomes,transfer to another agency,dogs,unknown,497
2016,DE,12,gross live outcomes,return to field,dogs,adult,0
2016,DE,12,gross live outcomes,return to field,dogs,up to 5mo,0
2016,DE,12,gross live outcomes,return to field,dogs,unknown,0
2016,DE,12,gross live outcomes,other live outcome,dogs,adult,0
2016,DE,12,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,DE,12,gross live outcomes,other live outcome,dogs,unknown,0
2016,DE,12,gross live outcomes,adoption,cats,adult,1343
2016,DE,12,gross live outcomes,adoption,cats,up to 5mo,2000
